id,session_id,timestamp,signal_type,frequency,bandwidth,rssi,antenna_id,location
7647,room01_20250709_151402,2025-07-09 14:14:37.006258,FM Radio,103,1,-12.811892493439585,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7648,room01_20250709_151402,2025-07-09 14:14:37.006258,FM Radio,108,1,-15.480362481151387,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7649,room01_20250709_151402,2025-07-09 14:14:37.006258,Airband (AM),118,1,-16.9315787134629,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7650,room01_20250709_151402,2025-07-09 14:14:37.006258,Airband (AM),123,1,-10.641503868340447,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7651,room01_20250709_151402,2025-07-09 14:14:37.006258,Airband (AM),128,1,-8.979460011752371,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7652,room01_20250709_151402,2025-07-09 14:14:37.006258,Airband (AM),132,1,-10.982540638268317,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7653,room01_20250709_151402,2025-07-09 14:14:37.006258,Airband (AM),137,1,-16.543893034206537,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7654,room01_20250709_151402,2025-07-09 14:14:37.006258,AIS / Marine,162,1,-21.134450048045036,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7655,room01_20250709_151402,2025-07-09 14:14:37.006258,ADS-B 1090,1090,1,-27.852332497717697,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7656,room01_20250709_151402,2025-07-09 14:14:37.006258,LTE 1800,1710,1,-32.66981317577301,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7657,room01_20250709_151402,2025-07-09 14:14:37.006258,LTE 1800,1722,1,-34.885648050015114,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7658,room01_20250709_151402,2025-07-09 14:14:37.006258,LTE 1800,1735,1,-36.54117453421278,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7659,room01_20250709_151402,2025-07-09 14:14:37.006258,LTE 1800,1748,1,-36.517123586329376,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7660,room01_20250709_151402,2025-07-09 14:14:37.006258,LTE 1800,1760,1,-36.86216172378368,rtl-sdr-1,0101000020110F000000000000402C0AC0000000000096CB3F
7661,room01_20250709_151402,2025-07-09 14:14:40.073004,RC Low Band,27,1,-24.131785892319503,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7662,room01_20250709_151402,2025-07-09 14:14:40.073004,RC Aircraft,35,1,-22.686683131949856,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7663,room01_20250709_151402,2025-07-09 14:14:40.073004,RC Ground,40,1,-23.327505359389704,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7664,room01_20250709_151402,2025-07-09 14:14:40.073004,TETRA / Emergency,380,1,-6.293015985296682,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7665,room01_20250709_151402,2025-07-09 14:14:40.073004,TETRA / Emergency,385,1,-5.956137157785019,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7666,room01_20250709_151402,2025-07-09 14:14:40.073004,TETRA / Emergency,390,1,-6.601381462177738,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7667,room01_20250709_151402,2025-07-09 14:14:40.073004,TETRA / Emergency,395,1,-5.4206081946268005,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7668,room01_20250709_151402,2025-07-09 14:14:40.073004,TETRA / Emergency,400,1,-6.329584355444338,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7669,room01_20250709_151402,2025-07-09 14:14:40.073004,LoRa / ISM 433,433,1,-4.914104211192588,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7670,room01_20250709_151402,2025-07-09 14:14:40.073004,ISM 868,869,1,-10.744508231165078,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7671,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 UL,880,1,-22.565634989611713,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7672,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 UL,889,1,-20.914025536093057,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7673,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 UL,898,1,-20.475871620633367,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7674,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 UL,906,1,-16.468850630176124,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7675,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 UL,915,1,-20.91203759230618,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7676,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 DL,925,1,-16.456363869020485,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7677,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 DL,934,1,-14.350856456614082,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7678,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 DL,942,1,-20.65010496452874,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7679,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 DL,951,1,-28.566286534563446,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7680,room01_20250709_151402,2025-07-09 14:14:40.073004,GSM 900 DL,960,1,-22.378496552978646,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7681,room01_20250709_151402,2025-07-09 14:14:40.073004,FM Radio,88,1,-17.257239596635106,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7682,room01_20250709_151402,2025-07-09 14:14:40.073004,FM Radio,93,1,-10.512895378338671,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7683,room01_20250709_151402,2025-07-09 14:14:40.073004,FM Radio,98,1,-9.208936587124292,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7684,room01_20250709_151402,2025-07-09 14:14:40.073004,FM Radio,103,1,-12.97078266954643,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7685,room01_20250709_151402,2025-07-09 14:14:40.073004,FM Radio,108,1,-15.628717530499479,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7686,room01_20250709_151402,2025-07-09 14:14:40.073004,Airband (AM),118,1,-17.01644558958593,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7687,room01_20250709_151402,2025-07-09 14:14:40.073004,Airband (AM),123,1,-10.39097610396016,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7688,room01_20250709_151402,2025-07-09 14:14:40.073004,Airband (AM),128,1,-8.549691969269485,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7689,room01_20250709_151402,2025-07-09 14:14:40.073004,Airband (AM),132,1,-10.803814235261136,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7690,room01_20250709_151402,2025-07-09 14:14:40.073004,Airband (AM),137,1,-15.85636066055875,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7691,room01_20250709_151402,2025-07-09 14:14:40.073004,AIS / Marine,162,1,-21.075323454576402,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7692,room01_20250709_151402,2025-07-09 14:14:40.073004,ADS-B 1090,1090,1,-27.70747927435163,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7693,room01_20250709_151402,2025-07-09 14:14:40.073004,LTE 1800,1710,1,-32.98906302034127,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7694,room01_20250709_151402,2025-07-09 14:14:40.073004,LTE 1800,1722,1,-34.741805230777246,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7695,room01_20250709_151402,2025-07-09 14:14:40.073004,LTE 1800,1735,1,-36.02618663532582,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7696,room01_20250709_151402,2025-07-09 14:14:40.073004,LTE 1800,1748,1,-35.978901174364395,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7697,room01_20250709_151402,2025-07-09 14:14:40.073004,LTE 1800,1760,1,-36.710919731246676,rtl-sdr-1,0101000020110F000000000000843401C000000000D075D83F
7698,room01_20250709_151402,2025-07-09 14:14:43.289287,RC Low Band,27,1,-24.09002026382536,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7699,room01_20250709_151402,2025-07-09 14:14:43.289287,RC Aircraft,35,1,-22.787579709482458,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7700,room01_20250709_151402,2025-07-09 14:14:43.289287,RC Ground,40,1,-22.92210626010619,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7701,room01_20250709_151402,2025-07-09 14:14:43.289287,TETRA / Emergency,380,1,-7.229451155805191,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7702,room01_20250709_151402,2025-07-09 14:14:43.289287,TETRA / Emergency,385,1,-7.1600527947212,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7703,room01_20250709_151402,2025-07-09 14:14:43.289287,TETRA / Emergency,390,1,-7.409241666625058,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7704,room01_20250709_151402,2025-07-09 14:14:43.289287,TETRA / Emergency,395,1,-5.691338136039253,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7705,room01_20250709_151402,2025-07-09 14:14:43.289287,TETRA / Emergency,400,1,-6.3207890049539515,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7706,room01_20250709_151402,2025-07-09 14:14:43.289287,LoRa / ISM 433,433,1,-5.6613354036574,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7707,room01_20250709_151402,2025-07-09 14:14:43.289287,ISM 868,869,1,-11.501658190505452,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7708,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 UL,880,1,-22.269921732826205,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7709,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 UL,889,1,-22.419233435989728,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7710,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 UL,898,1,-20.699228928256343,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7711,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 UL,906,1,-15.92059340343583,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7712,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 UL,915,1,-20.305041696384286,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7713,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 DL,925,1,-19.208389737031133,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7714,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 DL,934,1,-14.100855838936187,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7715,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 DL,942,1,-10.289313103093999,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7716,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 DL,951,1,-25.943900066669986,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7717,room01_20250709_151402,2025-07-09 14:14:43.289287,GSM 900 DL,960,1,-23.129063551108608,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7718,room01_20250709_151402,2025-07-09 14:14:43.289287,FM Radio,88,1,-16.733005534747026,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7719,room01_20250709_151402,2025-07-09 14:14:43.289287,FM Radio,93,1,-10.806409717337978,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7720,room01_20250709_151402,2025-07-09 14:14:43.289287,FM Radio,98,1,-7.2695563039648645,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7721,room01_20250709_151402,2025-07-09 14:14:43.289287,FM Radio,103,1,-12.243566451770597,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7722,room01_20250709_151402,2025-07-09 14:14:43.289287,FM Radio,108,1,-15.433841278990725,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7723,room01_20250709_151402,2025-07-09 14:14:43.289287,Airband (AM),118,1,-16.931324513053106,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7724,room01_20250709_151402,2025-07-09 14:14:43.289287,Airband (AM),123,1,-10.074943560569512,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7725,room01_20250709_151402,2025-07-09 14:14:43.289287,Airband (AM),128,1,-8.704093033385607,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7726,room01_20250709_151402,2025-07-09 14:14:43.289287,Airband (AM),132,1,-11.076700544813313,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7727,room01_20250709_151402,2025-07-09 14:14:43.289287,Airband (AM),137,1,-15.96066797127486,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7728,room01_20250709_151402,2025-07-09 14:14:43.289287,AIS / Marine,162,1,-21.16469747804462,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7729,room01_20250709_151402,2025-07-09 14:14:43.289287,ADS-B 1090,1090,1,-27.63862338197729,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7730,room01_20250709_151402,2025-07-09 14:14:43.289287,LTE 1800,1710,1,-33.15187391482283,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7731,room01_20250709_151402,2025-07-09 14:14:43.289287,LTE 1800,1722,1,-35.37440637695937,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7732,room01_20250709_151402,2025-07-09 14:14:43.289287,LTE 1800,1735,1,-35.57737175565588,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7733,room01_20250709_151402,2025-07-09 14:14:43.289287,LTE 1800,1748,1,-36.13597302659209,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7734,room01_20250709_151402,2025-07-09 14:14:43.289287,LTE 1800,1760,1,-36.48187529121121,rtl-sdr-1,0101000020110F0000000000004443F3BF000000000068D83F
7735,room01_20250709_151402,2025-07-09 14:14:46.308625,RC Low Band,27,1,-24.116545758376276,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7736,room01_20250709_151402,2025-07-09 14:14:46.308625,RC Aircraft,35,1,-22.733061357711847,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7737,room01_20250709_151402,2025-07-09 14:14:46.308625,RC Ground,40,1,-22.76249534049731,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7738,room01_20250709_151402,2025-07-09 14:14:46.308625,TETRA / Emergency,380,1,-7.193192080233526,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7739,room01_20250709_151402,2025-07-09 14:14:46.308625,TETRA / Emergency,385,1,-6.916698002880284,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7740,room01_20250709_151402,2025-07-09 14:14:46.308625,TETRA / Emergency,390,1,-5.866650166654626,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7741,room01_20250709_151402,2025-07-09 14:14:46.308625,TETRA / Emergency,395,1,-5.7110584141698055,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7742,room01_20250709_151402,2025-07-09 14:14:46.308625,TETRA / Emergency,400,1,-6.632032246187807,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7743,room01_20250709_151402,2025-07-09 14:14:46.308625,LoRa / ISM 433,433,1,-4.8825324851443765,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7744,room01_20250709_151402,2025-07-09 14:14:46.308625,ISM 868,869,1,-10.67892766108091,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7745,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 UL,880,1,-21.911133872295814,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7746,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 UL,889,1,-21.394790463587306,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7747,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 UL,898,1,-20.86171766871557,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7748,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 UL,906,1,-17.32024334640164,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7749,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 UL,915,1,-18.461694823014025,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7750,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 DL,925,1,-12.708847586443405,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7751,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 DL,934,1,-8.808324866306501,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7752,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 DL,942,1,-14.649132146170684,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7753,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 DL,951,1,-28.4964764507089,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7754,room01_20250709_151402,2025-07-09 14:14:46.308625,GSM 900 DL,960,1,-23.892267464411216,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7755,room01_20250709_151402,2025-07-09 14:14:46.308625,FM Radio,88,1,-15.7943665498509,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7756,room01_20250709_151402,2025-07-09 14:14:46.308625,FM Radio,93,1,-10.123511364036993,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7757,room01_20250709_151402,2025-07-09 14:14:46.308625,FM Radio,98,1,-9.068436240014236,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7758,room01_20250709_151402,2025-07-09 14:14:46.308625,FM Radio,103,1,-13.597099055038877,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7759,room01_20250709_151402,2025-07-09 14:14:46.308625,FM Radio,108,1,-15.72321786378879,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7760,room01_20250709_151402,2025-07-09 14:14:46.308625,Airband (AM),118,1,-16.750260341767564,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7761,room01_20250709_151402,2025-07-09 14:14:46.308625,Airband (AM),123,1,-9.975181767016142,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7762,room01_20250709_151402,2025-07-09 14:14:46.308625,Airband (AM),128,1,-8.513828684158524,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7763,room01_20250709_151402,2025-07-09 14:14:46.308625,Airband (AM),132,1,-11.141731301927162,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7764,room01_20250709_151402,2025-07-09 14:14:46.308625,Airband (AM),137,1,-17.053541385054857,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7765,room01_20250709_151402,2025-07-09 14:14:46.308625,AIS / Marine,162,1,-21.354609343352323,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7766,room01_20250709_151402,2025-07-09 14:14:46.308625,ADS-B 1090,1090,1,-27.802735819958215,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7767,room01_20250709_151402,2025-07-09 14:14:46.308625,LTE 1800,1710,1,-31.902857180481586,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7768,room01_20250709_151402,2025-07-09 14:14:46.308625,LTE 1800,1722,1,-35.16162488304581,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7769,room01_20250709_151402,2025-07-09 14:14:46.308625,LTE 1800,1735,1,-35.88610022346807,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7770,room01_20250709_151402,2025-07-09 14:14:46.308625,LTE 1800,1748,1,-35.88154972495858,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7771,room01_20250709_151402,2025-07-09 14:14:46.308625,LTE 1800,1760,1,-36.47375926035471,rtl-sdr-1,0101000020110F000000000000E019CABF00000000004AA4BF
7772,room01_20250709_151402,2025-07-09 14:14:49.292674,RC Low Band,27,1,-24.179639430240965,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7773,room01_20250709_151402,2025-07-09 14:14:49.292674,RC Aircraft,35,1,-22.812510660454507,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7774,room01_20250709_151402,2025-07-09 14:14:49.292674,RC Ground,40,1,-23.000826801352915,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7775,room01_20250709_151402,2025-07-09 14:14:49.292674,TETRA / Emergency,380,1,-6.5776007232052045,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7776,room01_20250709_151402,2025-07-09 14:14:49.292674,TETRA / Emergency,385,1,-6.053726142517492,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7777,room01_20250709_151402,2025-07-09 14:14:49.292674,TETRA / Emergency,390,1,-6.3899325492565415,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7778,room01_20250709_151402,2025-07-09 14:14:49.292674,TETRA / Emergency,395,1,-5.7369924408572786,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7779,room01_20250709_151402,2025-07-09 14:14:49.292674,TETRA / Emergency,400,1,-7.0513269230687605,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7780,room01_20250709_151402,2025-07-09 14:14:49.292674,LoRa / ISM 433,433,1,-5.538733040183869,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7781,room01_20250709_151402,2025-07-09 14:14:49.292674,ISM 868,869,1,-11.52930635141338,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7782,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 UL,880,1,-21.888788645688585,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7783,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 UL,889,1,-21.6678291591764,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7784,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 UL,898,1,-19.78055882961348,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7785,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 UL,906,1,-16.816202206810587,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7786,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 UL,915,1,-20.623174205415346,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7787,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 DL,925,1,-15.426715418048076,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7788,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 DL,934,1,-6.623492487970712,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7789,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 DL,942,1,-13.28788030519833,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7790,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 DL,951,1,-25.407332849518088,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7791,room01_20250709_151402,2025-07-09 14:14:49.292674,GSM 900 DL,960,1,-22.842050703107336,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7792,room01_20250709_151402,2025-07-09 14:14:49.292674,FM Radio,88,1,-15.914618822924332,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7793,room01_20250709_151402,2025-07-09 14:14:49.292674,FM Radio,93,1,-9.378792183711239,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7794,room01_20250709_151402,2025-07-09 14:14:49.292674,FM Radio,98,1,-8.786365549459374,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7795,room01_20250709_151402,2025-07-09 14:14:49.292674,FM Radio,103,1,-12.976908997403706,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7796,room01_20250709_151402,2025-07-09 14:14:49.292674,FM Radio,108,1,-15.730569442707942,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7797,room01_20250709_151402,2025-07-09 14:14:49.292674,Airband (AM),118,1,-17.088854275005858,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7798,room01_20250709_151402,2025-07-09 14:14:49.292674,Airband (AM),123,1,-10.65444489540511,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7799,room01_20250709_151402,2025-07-09 14:14:49.292674,Airband (AM),128,1,-8.533721742438253,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7800,room01_20250709_151402,2025-07-09 14:14:49.292674,Airband (AM),132,1,-10.546265924237883,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7801,room01_20250709_151402,2025-07-09 14:14:49.292674,Airband (AM),137,1,-16.764675386562587,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7802,room01_20250709_151402,2025-07-09 14:14:49.292674,AIS / Marine,162,1,-21.629977626872954,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7803,room01_20250709_151402,2025-07-09 14:14:49.292674,ADS-B 1090,1090,1,-28.123726645604393,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7804,room01_20250709_151402,2025-07-09 14:14:49.292674,LTE 1800,1710,1,-32.13135487385441,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7805,room01_20250709_151402,2025-07-09 14:14:49.292674,LTE 1800,1722,1,-35.37215870854204,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7806,room01_20250709_151402,2025-07-09 14:14:49.292674,LTE 1800,1735,1,-35.35399533985226,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7807,room01_20250709_151402,2025-07-09 14:14:49.292674,LTE 1800,1748,1,-36.35239618718859,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7808,room01_20250709_151402,2025-07-09 14:14:49.292674,LTE 1800,1760,1,-36.92243043729117,rtl-sdr-1,0101000020110F000000000000F038D5BF0000000050DAD83F
7809,room01_20250709_151402,2025-07-09 14:14:52.308791,RC Low Band,27,1,-24.194194861085094,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7810,room01_20250709_151402,2025-07-09 14:14:52.308791,RC Aircraft,35,1,-22.726738920683452,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7811,room01_20250709_151402,2025-07-09 14:14:52.308791,RC Ground,40,1,-23.059706250588583,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
